20000000 25
0.26 -24.154 -1.9 -5.5861062 -2.40016
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 3 2 0 2
0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 2 1 2 1 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 2 1 5 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 7 3 5 4 2
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 3 1 1 4 8 9 3 10 7
0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 2 6 5 9 14 42 17 38 48 37
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 2 4 4 6 15 6 12 22 6
0 0 0 0 0 0 0 0 0 0 0 1 2 1 6 6 12 10 12 15 55 32 48 67 44
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 8 15 7 18 29 57 28 39 68 60
0 0 0 0 0 0 0 0 0 0 1 0 2 7 9 13 43 31 51 64 150 107 106 218 136
0 0 0 0 0 0 0 0 2 1 1 3 6 12 17 19 55 45 57 90 211 129 175 274 210
0 0 0 0 0 0 0 0 1 0 0 3 5 3 10 23 54 39 70 106 209 141 168 329 179
0 0 1 0 0 0 0 0 4 0 3 3 2 14 24 22 83 58 90 128 311 214 272 461 260
0 0 0 0 0 0 0 2 0 0 3 7 15 12 40 64 147 103 148 258 535 340 426 746 530
0 0 0 0 0 0 0 0 2 2 5 4 10 6 15 38 61 45 93 140 306 159 231 399 278
0 0 0 0 0 0 2 1 0 0 3 9 10 24 32 50 150 96 170 219 535 332 430 767 466
0 1 0 1 0 1 0 1 4 1 5 6 13 12 39 43 122 74 161 225 504 252 398 671 391
0 0 0 0 0 0 1 1 0 1 4 7 18 18 33 51 149 103 166 243 550 323 461 811 444
0 0 0 0 0 0 0 1 0 0 3 1 3 6 8 13 27 32 42 60 139 100 111 218 121
0.28 -20.762 -1.9 -5.6445582 -2.4001
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 3 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 3 1 4 1 4 1 3 3
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 3 0 0 4 3 5 3 5 6
0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 2 1 1 3 10 5 8 1 10 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 2 5 3 7 2 13 7
0 0 0 0 0 0 0 0 0 0 0 1 1 0 6 7 9 11 7 13 10 19 19 43 23
0 0 0 0 1 0 0 0 0 0 0 0 4 3 3 8 7 17 8 28 15 39 17 51 45
0 0 0 0 0 0 0 0 0 0 0 1 2 3 2 12 9 16 11 33 18 42 31 70 47
0 0 0 0 0 0 0 0 0 1 1 1 2 1 11 8 6 21 15 43 30 39 32 87 40
0 0 0 0 0 0 0 1 1 0 3 2 11 12 15 27 23 59 29 137 55 134 108 211 119
0 0 0 0 0 0 0 2 2 0 5 4 16 16 26 54 49 86 72 186 119 224 179 353 231
0 0 0 0 0 0 0 0 1 0 7 5 12 10 18 34 37 76 54 162 92 177 138 286 169
0 0 0 0 1 1 1 2 1 3 5 9 17 15 34 74 67 102 97 247 145 292 227 467 242
0 0 0 0 2 2 2 1 5 6 7 11 29 46 61 111 115 185 153 467 276 472 407 769 475
0 0 0 0 1 1 0 1 2 3 5 3 23 11 31 74 62 130 101 283 155 290 223 395 249
0 0 0 0 2 1 2 5 1 6 14 11 27 25 46 93 96 185 141 425 213 395 327 644 398
0 1 0 1 1 1 2 4 5 6 12 15 43 58 57 130 114 233 178 536 271 554 412 911 511
0 0 0 0 0 0 3 2 3 2 13 15 41 33 70 124 110 209 134 461 247 464 379 761 459
0 1 1 0 0 0 0 1 0 2 3 3 15 13 15 35 34 66 41 132 59 141 106 228 115
0.30 -23.094 -1.9 -5.481509 -2.4001
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 1 1 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 5 3 2
0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2 1 1 1 0 2 2 4 5
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 7 5 5 4 3 11 6
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 4 2 4 10 4 6 8 7
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 2 3 8 13 8 16 17
0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 5 6 9 7 15 13 37 30 19
0 0 0 0 1 0 0 0 0 0 0 0 1 2 2 5 8 9 16 13 42 25 44 53 46
0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 9 13 14 7 37 12 39 43 40
0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 3 11 9 17 27 51 25 61 81 50
0 0 0 0 0 0 0 0 0 1 0 0 3 10 6 6 21 17 40 31 91 71 113 180 114
0 1 0 0 0 1 1 0 1 2 1 1 4 15 19 15 62 60 94 108 242 196 284 394 317
0 0 0 0 0 0 0 0 0 0 1 1 2 9 9 10 22 19 51 40 120 74 118 170 93
0 0 0 0 0 0 0 0 2 1 1 0 15 21 21 21 83 90 123 120 310 224 365 534 355
0 0 0 0 0 0 0 0 2 1 4 0 4 20 14 25 80 94 131 115 336 264 392 557 383
0 0 0 0 0 1 0 0 1 5 1 5 8 41 21 40 125 138 207 173 496 365 567 813 604
0 0 0 0 0 0 0 0 1 2 4 1 2 15 21 9 56 55 103 79 237 142 269 340 255
0 0 0 0 0 0 1 1 0 2 4 2 5 28 26 36 143 133 184 174 494 354 511 773 545
0 0 0 0 0 1 3 1 1 0 0 6 7 26 24 47 106 118 183 172 460 340 508 787 574
0 0 0 0 0 0 0 1 2 3 2 3 13 46 33 48 158 176 260 207 617 441 672 966 632
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 8 9 19 11 34 12 25 40 32
0.32 -21.716 -1.9 -5.6918624 -2.40016
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 1 0 3 2 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 2 1 1 6 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 2 4 1 6 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 7 6 9 16 7
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 1 3 2 3 1 8 10 8 9
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 4 7 7 17 15 19 25 14
0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 5 5 5 5 12 22 29 17 50 36
0 0 0 0 0 0 0 1 0 2 0 0 0 0 3 11 9 14 18 18 40 33 38 68 36
0 0 0 0 0 0 0 0 0 1 0 3 6 0 9 10 10 9 22 39 60 52 46 92 70
0 0 0 1 0 0 1 0 1 1 0 2 7 2 6 17 9 28 21 36 67 54 61 121 60
0 0 0 0 0 0 0 0 0 1 0 0 4 3 12 26 12 29 52 66 104 109 121 251 165
0 0 0 0 0 0 0 0 2 1 1 3 15 12 24 55 31 68 83 125 200 238 258 436 252
0 0 0 0 0 0 1 0 0 0 0 4 8 5 15 44 32 61 81 80 177 188 201 340 185
0 0 0 0 0 0 0 1 3 3 0 5 17 13 14 53 34 107 110 141 270 271 293 530 324
0 0 0 0 0 0 0 0 1 4 6 3 14 18 48 83 51 165 157 193 415 470 448 793 492
0 0 0 0 0 0 0 2 0 4 2 5 19 7 29 91 47 125 120 157 315 420 384 665 436
0 1 0 0 0 1 0 0 2 4 5 5 33 13 36 96 54 141 146 195 398 449 427 801 464
0 0 0 0 1 1 0 0 5 5 5 9 37 12 42 109 63 193 231 282 579 557 562 1067 665
0 0 0 0 0 1 0 0 2 2 3 5 28 20 52 99 72 176 193 249 515 570 510 963 559
0 0 0 0 0 0 0 1 0 0 1 2 6 5 9 24 15 36 54 63 121 133 148 270 143
0.34 -19.702 -1.9 -5.6505048 -2.4001
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2 0 2
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 2 2 2 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 0 2 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 2 1 4 2 2
0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 6 1 3 7 6 2
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 3 3 5 2 9 8 7 6
0 0 0 0 0 0 1 0 0 0 0 0 0 3 3 2 3 2 7 8 7 9 20 12 15
0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 5 2 4 13 7 10 22 11 15
0 0 1 0 0 0 1 1 0 1 0 0 0 0 7 5 9 9 6 32 18 37 65 31 34
0 0 0 0 0 0 0 0 0 0 0 3 0 1 9 4 8 6 11 34 21 37 62 30 51
0 0 0 0 0 0 1 0 0 0 2 4 1 5 13 6 20 21 16 49 27 61 102 57 82
0 0 0 0 0 0 0 0 0 0 2 5 1 2 13 5 26 13 27 64 36 64 104 70 96
0 0 0 0 0 0 0 1 0 1 1 10 6 7 26 14 41 50 48 162 68 150 259 158 190
0 0 0 0 0 0 3 2 2 2 3 4 4 18 34 21 72 78 82 217 101 215 382 214 230
0 0 0 0 0 0 0 1 1 4 0 8 5 15 46 18 61 57 73 202 113 194 358 209 252
0 0 0 1 0 0 1 1 4 2 3 14 9 18 53 29 106 106 103 286 147 299 554 289 372
0 0 0 0 0 2 0 5 1 7 6 28 17 40 74 42 160 152 194 480 213 473 897 481 658
0 0 0 0 0 1 0 1 4 3 0 8 4 23 63 32 83 89 118 290 153 288 510 300 360
0 0 0 0 0 0 1 2 4 6 2 24 11 39 90 35 136 130 146 419 201 423 747 452 557
0 0 1 2 0 3 1 2 1 6 2 22 24 49 106 43 166 145 203 567 268 551 949 578 635
0 1 0 0 0 0 1 1 2 5 6 26 12 32 84 44 172 151 187 499 223 574 847 477 589
0 0 0 1 0 0 0 1 1 1 1 6 8 14 24 11 46 43 42 106 68 129 231 132 158
0.36 -19.596 -1.9 -6.3068038 -2.4001
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
